exam_testId,exam_name,exam_sub_name,exam_term,stu_id,mes_Score,historical_mean,historical_max,historical_min,historical_std,cla_grade,exam_category,counts,cla_id,stu_sex
135119,56,рТюж,8,13961,92.0,85.66666666666667,92.0,80.0,6.0277137733417065,2.0,вэфю©╪йт,6.0,868,дп
135119,56,рТюж,8,13979,90.0,85.0,90.0,80.0,5.0,3.0,вэфю©╪йт,2.0,923,дп
135119,56,рТюж,8,13989,90.0,88.33333333333331,90.0,85.0,2.88675134594813,3.0,вэфю©╪йт,5.0,923,дп
135119,56,рТюж,8,13994,93.0,91.0,93.0,90.0,1.7320508075688772,2.0,вэфю©╪йт,3.0,868,дп
135119,56,рТюж,8,14008,92.0,85.0,92.0,80.0,6.2449979983983965,2.0,вэфю©╪йт,46.0,868,дп
135119,56,рТюж,8,14015,90.0,84.66666666666667,90.0,80.0,5.033222956847167,2.0,вэфю©╪йт,2.0,868,дп
135119,56,рТюж,8,14063,93.0,87.66666666666669,93.0,80.0,6.8068592855540455,2.0,вэфю©╪йт,5.0,868,дп
135119,56,рТюж,8,14076,90.0,83.66666666666667,90.0,80.0,5.507570547286104,2.0,вэфю©╪йт,6.0,868,дп
135119,56,рТюж,8,14077,90.0,86.33333333333331,90.0,84.0,3.214550253664317,2.0,вэфю©╪йт,5.0,868,дп
135119,56,рТюж,8,14081,90.0,86.66666666666669,90.0,80.0,5.773502691896256,3.0,вэфю©╪йт,8.0,923,дп
135119,56,рТюж,8,14086,90.0,87.66666666666669,93.0,80.0,6.8068592855540455,3.0,вэфю©╪йт,3.0,923,дп
135119,56,рТюж,8,14102,94.0,94.33333333333331,96.0,93.0,1.5275252316519452,2.0,вэфю©╪йт,5.0,868,дп
135119,56,рТюж,8,14117,92.0,89.0,92.0,85.0,3.6055512754639887,2.0,вэфю©╪йт,5.0,868,дп
135119,56,рТюж,8,14118,90.0,86.0,90.0,80.0,5.291502622129181,2.0,вэфю©╪йт,5.0,868,дп
135119,56,рТюж,8,14119,92.0,88.0,92.0,80.0,6.92820323027551,1.0,вэфю©╪йт,7.0,839,дп
135119,56,рТюж,8,14149,90.0,86.0,90.0,80.0,5.291502622129181,2.0,вэфю©╪йт,2.0,868,дп
135119,56,рТюж,8,14154,90.0,85.0,90.0,80.0,5.0,2.0,вэфю©╪йт,1.0,868,дп
135119,56,рТюж,8,14160,93.0,92.33333333333331,93.0,92.0,0.5773502691896247,3.0,вэфю©╪йт,6.0,923,дп
135119,56,рТюж,8,14166,90.0,88.33333333333331,90.0,85.0,2.88675134594813,2.0,вэфю©╪йт,3.0,868,дп
135119,56,рТюж,8,14167,90.0,80.0,90.0,70.0,10.0,3.0,вэфю©╪йт,5.0,923,дп
135119,56,рТюж,8,14172,90.0,85.33333333333333,90.0,80.0,5.033222956847167,1.0,вэфю©╪йт,7.0,839,дп
135119,56,рТюж,8,14176,90.0,86.0,90.0,80.0,5.291502622129181,2.0,вэфю©╪йт,12.0,868,дп
135119,56,рТюж,8,14198,93.0,87.66666666666669,93.0,80.0,6.8068592855540455,2.0,вэфю©╪йт,19.0,868,дп
135119,56,рТюж,8,14205,93.0,91.66666666666669,93.0,90.0,1.5275252316519463,3.0,вэфю©╪йт,38.0,923,дп
135119,56,рТюж,8,14228,90.0,84.0,90.0,80.0,5.291502622129181,2.0,вэфю©╪йт,3.0,868,дп
135119,56,рТюж,8,14231,90.0,88.33333333333331,90.0,85.0,2.88675134594813,2.0,вэфю©╪йт,10.0,868,дп
135119,56,рТюж,8,14233,93.0,93.33333333333331,95.0,92.0,1.5275252316519452,2.0,вэфю©╪йт,3.0,868,дп
135119,56,рТюж,8,14243,90.0,86.66666666666669,90.0,80.0,5.773502691896256,2.0,вэфю©╪йт,8.0,868,дп
135119,56,рТюж,8,14263,90.0,85.66666666666667,90.0,80.0,5.131601439446884,3.0,вэфю©╪йт,8.0,923,дп
135119,56,рТюж,8,14264,93.0,91.66666666666669,93.0,90.0,1.5275252316519483,3.0,вэфю©╪йт,3.0,923,дп
135119,56,рТюж,8,14265,90.0,86.66666666666669,90.0,80.0,5.773502691896256,1.0,вэфю©╪йт,10.0,839,дп
135119,56,рТюж,8,14289,90.0,86.66666666666669,90.0,80.0,5.773502691896256,2.0,вэфю©╪йт,10.0,868,дп
135119,56,рТюж,8,14328,90.0,86.33333333333331,90.0,80.0,5.507570547286104,1.0,вэфю©╪йт,1.0,839,дп
135119,56,рТюж,8,14331,90.0,84.0,90.0,80.0,5.291502622129181,2.0,вэфю©╪йт,8.0,868,дп
135119,56,рТюж,8,14343,90.0,86.0,90.0,80.0,5.291502622129181,2.0,вэфю©╪йт,15.0,868,дп
135119,56,рТюж,8,14346,92.0,83.66666666666667,92.0,79.0,7.234178138070236,2.0,вэфю©╪йт,4.0,868,дп
135119,56,рТюж,8,14357,92.0,90.66666666666669,92.0,88.0,2.309401076758502,3.0,вэфю©╪йт,24.0,923,дп
135119,56,рТюж,8,14359,90.0,80.0,90.0,70.0,10.0,3.0,вэфю©╪йт,5.0,923,дп
135119,56,рТюж,8,14363,93.0,91.66666666666669,93.0,90.0,1.5275252316519463,1.0,вэфю©╪йт,6.0,839,дп
135119,56,рТюж,8,14370,90.0,92.66666666666669,98.0,90.0,4.618802153517007,3.0,вэфю©╪йт,10.0,923,дп
135119,56,рТюж,8,14372,94.0,94.66666666666669,97.0,93.0,2.081665999466134,2.0,вэфю©╪йт,1.0,868,дп
135035,56,рТюж,8,13948,92.0,93.0,94.0,92.0,1.0,2.0,вэфю©╪йт,4.0,861,дп
135035,56,рТюж,8,13949,95.0,91.66666666666669,95.0,90.0,2.88675134594813,2.0,вэфю©╪йт,28.0,861,дп
135035,56,рТюж,8,13955,90.0,89.0,90.0,88.0,1.0,2.0,вэфю©╪йт,1.0,861,дп
135035,56,рТюж,8,13957,89.0,79.66666666666667,89.0,66.0,12.096831541082704,2.0,вэфю©╪йт,2.0,861,дп
135035,56,рТюж,8,13959,95.0,85.33333333333333,95.0,76.0,9.504384952922166,3.0,вэфю©╪йт,1.0,916,дп
135035,56,рТюж,8,13963,92.0,94.0,96.0,92.0,2.0,3.0,вэфю©╪йт,6.0,916,дп
135035,56,рТюж,8,13965,89.0,84.66666666666667,89.0,80.0,4.509249752822896,2.0,вэфю©╪йт,5.0,861,дп
135035,56,рТюж,8,13966,90.0,87.66666666666669,90.0,85.0,2.516611478423585,2.0,вэфю©╪йт,5.0,861,дп
135035,56,рТюж,8,13972,95.0,86.66666666666669,95.0,80.0,7.637626158259735,2.0,вэфю©╪йт,5.0,861,дп
135035,56,рТюж,8,13975,95.0,96.0,99.0,94.0,2.6457513110645907,1.0,вэфю©╪йт,1.0,832,дп
135035,56,рТюж,8,13977,92.0,82.33333333333333,92.0,70.0,11.239810200058244,2.0,вэфю©╪йт,6.0,861,дп
135035,56,рТюж,8,13980,89.0,89.0,90.0,88.0,1.0,3.0,вэфю©╪йт,8.0,916,дп
135035,56,рТюж,8,13983,92.0,89.0,92.0,85.0,3.6055512754639887,2.0,вэфю©╪йт,9.0,861,дп
135035,56,рТюж,8,14001,93.0,84.0,93.0,74.0,9.539392014169456,2.0,вэфю©╪йт,4.0,861,дп
135035,56,рТюж,8,14002,95.0,81.0,95.0,63.0,16.3707055437449,2.0,вэфю©╪йт,8.0,861,дп
135035,56,рТюж,8,14012,92.0,90.0,92.0,88.0,2.0,2.0,вэфю©╪йт,11.0,861,дп
135035,56,рТюж,8,14020,93.0,85.66666666666667,93.0,74.0,10.214368964029713,3.0,вэфю©╪йт,0.0,916,е╝
135035,56,рТюж,8,14022,89.0,87.66666666666669,89.0,85.0,2.309401076758502,2.0,вэфю©╪йт,3.0,861,дп
135035,56,рТюж,8,14026,92.0,84.66666666666667,92.0,77.0,7.505553499465138,2.0,вэфю©╪йт,74.0,861,дп
135035,56,рТюж,8,14033,95.0,92.33333333333331,95.0,90.0,2.516611478423583,3.0,вэфю©╪йт,2.0,916,дп
135035,56,рТюж,8,14035,95.0,86.66666666666669,95.0,80.0,7.637626158259735,2.0,вэфю©╪йт,2.0,861,дп
135035,56,рТюж,8,14036,92.0,89.66666666666669,92.0,88.0,2.081665999466133,2.0,вэфю©╪йт,4.0,861,дп
135035,56,рТюж,8,14040,92.0,84.0,92.0,72.0,10.583005244258363,2.0,вэфю©╪йт,8.0,861,дп
135035,56,рТюж,8,14052,95.0,90.33333333333331,95.0,88.0,4.04145188432738,3.0,вэфю©╪йт,55.0,916,дп
135035,56,рТюж,8,14057,92.0,84.33333333333333,92.0,76.0,8.02080627701064,3.0,вэфю©╪йт,29.0,916,дп
135035,56,рТюж,8,14058,92.0,94.0,96.0,92.0,2.0,3.0,вэфю©╪йт,4.0,916,дп
135035,56,рТюж,8,14059,95.0,81.66666666666667,95.0,65.0,15.275252316519468,1.0,вэфю©╪йт,2.0,832,дп
135035,56,рТюж,8,14073,95.0,95.66666666666669,98.0,94.0,2.081665999466134,1.0,вэфю©╪йт,3.0,832,дп
135035,56,рТюж,8,14092,89.0,79.66666666666667,89.0,65.0,12.858201014657276,2.0,вэфю©╪йт,4.0,861,дп
135035,56,рТюж,8,14098,92.0,89.66666666666669,92.0,88.0,2.081665999466133,2.0,вэфю©╪йт,4.0,861,дп
135035,56,рТюж,8,14100,95.0,87.33333333333331,95.0,82.0,6.8068592855540455,2.0,вэфю©╪йт,2.0,861,дп
135035,56,рТюж,8,14110,95.0,84.0,95.0,72.0,11.532562594670795,2.0,вэфю©╪йт,6.0,861,дп
135035,56,рТюж,8,14114,89.0,81.33333333333333,89.0,70.0,10.01665280087781,2.0,вэфю©╪йт,1.0,861,дп
135035,56,рТюж,8,14128,92.0,88.33333333333331,92.0,85.0,3.5118845842842448,2.0,вэфю©╪йт,3.0,861,дп
135035,56,рТюж,8,14133,92.0,86.33333333333331,92.0,82.0,5.131601439446882,3.0,вэфю©╪йт,6.0,916,дп
135035,56,рТюж,8,14145,89.0,81.33333333333333,89.0,70.0,10.01665280087781,2.0,вэфю©╪йт,6.0,861,дп
135035,56,рТюж,8,14181,95.0,87.33333333333331,95.0,82.0,6.8068592855540455,2.0,вэфю©╪йт,7.0,861,дп
135035,56,рТюж,8,14295,95.0,82.0,95.0,66.0,14.730919862656233,2.0,вэфю©╪йт,6.0,862,дп
135035,56,рТюж,8,14302,92.0,90.0,92.0,88.0,2.0,2.0,вэфю©╪йт,8.0,861,дп
135035,56,рТюж,8,14344,89.0,79.66666666666667,89.0,65.0,12.858201014657276,2.0,вэфю©╪йт,2.0,861,дп
135035,56,рТюж,8,14371,92.0,93.66666666666669,96.0,92.0,2.081665999466133,2.0,вэфю©╪йт,5.0,861,дп
135059,56,рТюж,8,14232,90.0,86.66666666666669,90.0,85.0,2.88675134594813,3.0,вэфю©╪йт,5.0,918,дп
135059,56,рТюж,8,14234,90.0,85.0,90.0,80.0,5.0,2.0,вэфю©╪йт,5.0,863,дп
135059,56,рТюж,8,14236,90.0,87.66666666666669,90.0,85.0,2.516611478423583,3.0,вэфю©╪йт,0.0,918,дп
135059,56,рТюж,8,14240,90.0,89.33333333333331,90.0,88.0,1.1547005383792526,3.0,вэфю©╪йт,2.0,918,дп
135059,56,рТюж,8,14266,92.0,87.33333333333331,92.0,82.0,5.0332229568471645,3.0,вэфю©╪йт,7.0,918,дп
135059,56,рТюж,8,14270,90.0,77.33333333333333,90.0,60.0,15.534906930308056,1.0,вэфю©╪йт,3.0,834,дп
135059,56,рТюж,8,14276,90.0,92.0,94.0,90.0,2.0,2.0,вэфю©╪йт,6.0,863,дп
135059,56,рТюж,8,14278,90.0,85.66666666666667,90.0,82.0,4.0414518843273814,3.0,вэфю©╪йт,3.0,918,дп
135059,56,рТюж,8,14279,92.0,88.33333333333331,92.0,85.0,3.511884584284246,3.0,вэфю©╪йт,2.0,918,дп
135059,56,рТюж,8,14286,92.0,84.66666666666667,92.0,77.0,7.505553499465138,2.0,вэфю©╪йт,4.0,863,дп
135059,56,рТюж,8,14293,92.0,88.66666666666669,92.0,85.0,3.511884584284246,3.0,вэфю©╪йт,8.0,918,дп
135059,56,рТюж,8,14296,92.0,91.0,92.0,90.0,1.0,2.0,вэфю©╪йт,2.0,863,дп
135059,56,рТюж,8,14299,95.0,95.66666666666669,98.0,94.0,2.081665999466134,3.0,вэфю©╪йт,2.0,918,дп
135059,56,рТюж,8,14301,90.0,88.0,90.0,85.0,2.6457513110645907,1.0,вэфю©╪йт,11.0,834,дп
135059,56,рТюж,8,14307,92.0,91.66666666666669,93.0,90.0,1.5275252316519483,3.0,вэфю©╪йт,3.0,918,дп
135059,56,рТюж,8,14310,90.0,86.66666666666669,90.0,85.0,2.88675134594813,3.0,вэфю©╪йт,6.0,918,дп
135059,56,рТюж,8,14319,90.0,87.66666666666669,90.0,85.0,2.516611478423583,3.0,вэфю©╪йт,4.0,918,дп
135059,56,рТюж,8,14320,90.0,88.66666666666669,90.0,88.0,1.1547005383792526,3.0,вэфю©╪йт,9.0,918,дп
135059,56,рТюж,8,14349,90.0,85.0,90.0,80.0,5.0,3.0,вэфю©╪йт,4.0,918,дп
135059,56,рТюж,8,14352,90.0,84.33333333333333,90.0,78.0,6.0277137733417065,2.0,вэфю©╪йт,1.0,863,дп
135059,56,рТюж,8,14356,90.0,81.66666666666667,90.0,70.0,10.408329997330666,3.0,вэфю©╪йт,1.0,918,дп
135059,56,рТюж,8,14364,92.0,82.33333333333333,92.0,70.0,11.239810200058244,3.0,вэфю©╪йт,14.0,918,дп
135059,56,рТюж,8,14368,90.0,88.0,90.0,85.0,2.6457513110645907,1.0,вэфю©╪йт,2.0,834,дп
135107,56,рТюж,8,14071,90.0,86.0,90.0,80.0,5.291502622129181,3.0,вэфю©╪йт,9.0,920,дп
135107,56,рТюж,8,14072,90.0,86.0,90.0,80.0,5.291502622129181,2.0,вэфю©╪йт,5.0,867,дп
135107,56,рТюж,8,14109,90.0,83.33333333333333,90.0,80.0,5.773502691896256,2.0,вэфю©╪йт,7.0,867,дп
135107,56,рТюж,8,14116,88.0,85.66666666666667,89.0,80.0,4.932882862316246,2.0,вэфю©╪йт,4.0,867,дп
135107,56,рТюж,8,14120,90.0,85.66666666666667,90.0,82.0,4.0414518843273814,3.0,вэфю©╪йт,4.0,920,дп
135107,56,рТюж,8,14124,90.0,83.33333333333333,90.0,80.0,5.773502691896256,2.0,вэфю©╪йт,6.0,867,дп
135107,56,рТюж,8,14129,88.0,77.66666666666667,88.0,65.0,11.676186592091332,3.0,вэфю©╪йт,4.0,920,дп
135107,56,рТюж,8,14151,92.0,78.0,92.0,62.0,15.099668870541501,3.0,вэфю©╪йт,39.0,920,дп
135107,56,рТюж,8,14164,88.0,79.33333333333333,88.0,70.0,9.018499505645787,2.0,вэфю©╪йт,12.0,867,дп
135107,56,рТюж,8,14170,93.0,93.33333333333331,95.0,92.0,1.5275252316519452,2.0,вэфю©╪йт,1.0,867,дп
135107,56,рТюж,8,14171,88.0,81.0,88.0,75.0,6.5574385243019995,3.0,вэфю©╪йт,3.0,920,дп
135107,56,рТюж,8,14175,90.0,85.33333333333333,90.0,82.0,4.163331998932265,3.0,вэфю©╪йт,7.0,920,дп
135107,56,рТюж,8,14190,88.0,84.33333333333333,88.0,80.0,4.0414518843273814,2.0,вэфю©╪йт,4.0,867,дп
135107,56,рТюж,8,14193,88.0,79.33333333333333,88.0,70.0,9.018499505645787,2.0,вэфю©╪йт,3.0,867,дп
135107,56,рТюж,8,14195,88.0,77.66666666666667,88.0,65.0,11.676186592091332,3.0,вэфю©╪йт,0.0,920,дп
135107,56,рТюж,8,14196,94.0,94.33333333333331,97.0,92.0,2.5166114784235822,2.0,вэфю©╪йт,6.0,867,дп
135107,56,рТюж,8,14203,90.0,80.0,90.0,70.0,10.0,3.0,вэфю©╪йт,12.0,920,дп
135107,56,рТюж,8,14204,90.0,80.0,90.0,70.0,10.0,2.0,вэфю©╪йт,10.0,867,дп
135107,56,рТюж,8,14214,90.0,88.33333333333331,90.0,85.0,2.88675134594813,2.0,вэфю©╪йт,5.0,867,дп
135107,56,рТюж,8,14216,88.0,84.66666666666667,88.0,80.0,4.163331998932265,3.0,вэфю©╪йт,2.0,920,дп
135107,56,рТюж,8,14219,88.0,85.0,88.0,80.0,4.358898943540674,3.0,вэфю©╪йт,2.0,920,дп
135107,56,рТюж,8,14241,93.0,91.66666666666669,93.0,90.0,1.5275252316519463,2.0,вэфю©╪йт,9.0,867,дп
135107,56,рТюж,8,14269,88.0,78.66666666666667,88.0,68.0,10.066445913694334,2.0,вэфю©╪йт,19.0,867,дп
135107,56,рТюж,8,14273,88.0,79.33333333333333,88.0,70.0,9.018499505645787,2.0,вэфю©╪йт,13.0,867,дп
135107,56,рТюж,8,14274,93.0,82.0,93.0,68.0,12.767145334803706,2.0,вэфю©╪йт,9.0,867,дп
135107,56,рТюж,8,14275,88.0,86.0,90.0,80.0,5.291502622129181,2.0,вэфю©╪йт,5.0,867,дп
135107,56,рТюж,8,14277,88.0,77.66666666666667,88.0,65.0,11.676186592091332,3.0,вэфю©╪йт,3.0,920,дп
135107,56,рТюж,8,14282,88.0,86.0,90.0,80.0,5.291502622129181,2.0,вэфю©╪йт,6.0,867,дп
135107,56,рТюж,8,14284,88.0,76.33333333333333,88.0,61.0,13.868429375143144,2.0,вэфю©╪йт,4.0,867,дп
135107,56,рТюж,8,14304,88.0,83.0,88.0,80.0,4.358898943540674,3.0,вэфю©╪йт,2.0,920,дп
135107,56,рТюж,8,14308,90.0,78.33333333333333,90.0,65.0,12.583057392117913,2.0,вэфю©╪йт,20.0,867,дп
135107,56,рТюж,8,14311,88.0,86.0,90.0,80.0,5.291502622129181,2.0,вэфю©╪йт,8.0,867,дп
135107,56,рТюж,8,14330,88.0,77.66666666666667,88.0,65.0,11.676186592091332,2.0,вэфю©╪йт,10.0,867,дп
135107,56,рТюж,8,14334,93.0,91.0,93.0,88.0,2.6457513110645907,2.0,вэфю©╪йт,10.0,867,дп
135107,56,рТюж,8,14353,92.0,85.66666666666667,92.0,75.0,9.291573243177572,2.0,вэфю©╪йт,2.0,867,дп
135107,56,рТюж,8,14355,88.0,79.33333333333333,88.0,70.0,9.018499505645787,3.0,вэфю©╪йт,7.0,920,дп
135107,56,рТюж,8,14360,90.0,76.66666666666667,90.0,60.0,15.275252316519468,2.0,вэфю©╪йт,5.0,867,дп
135107,56,рТюж,8,14376,94.0,95.0,97.0,94.0,1.7320508075688772,2.0,вэфю©╪йт,8.0,867,дп
135107,56,рТюж,8,14377,95.0,95.66666666666669,98.0,94.0,2.081665999466134,3.0,вэфю©╪йт,10.0,920,дп
127996,32,рТюж,5,13635,95.0,92.33333333333331,95.0,88.0,3.7859388972001833,3.0,фзд╘©╪йт,3.0,874,дп
127996,32,рТюж,5,13563,75.0,82.66666666666667,87.0,75.0,6.6583281184793925,3.0,фзд╘©╪йт,4.0,874,дп
127996,32,рТюж,5,13727,81.0,85.0,90.0,81.0,4.58257569495584,3.0,фзд╘©╪йт,1.0,874,дп
127996,32,рТюж,5,13705,88.0,89.33333333333331,90.0,88.0,1.1547005383792526,3.0,фзд╘©╪йт,5.0,874,дп
127996,32,рТюж,5,13697,90.0,89.33333333333331,90.0,88.0,1.1547005383792526,3.0,фзд╘©╪йт,4.0,874,дп
127996,32,рТюж,5,13829,86.0,87.33333333333331,88.0,86.0,1.1547005383792526,3.0,фзд╘©╪йт,4.0,874,дп
127996,32,рТюж,5,13821,70.0,82.66666666666667,90.0,70.0,11.015141094572202,3.0,фзд╘©╪йт,8.0,874,дп
127996,32,рТюж,5,13846,95.0,93.33333333333331,95.0,90.0,2.88675134594813,3.0,фзд╘©╪йт,3.0,874,дп
127996,32,рТюж,5,13664,81.0,86.0,90.0,81.0,4.58257569495584,3.0,фзд╘©╪йт,3.0,874,дп
127996,32,рТюж,5,13919,88.0,89.33333333333331,90.0,88.0,1.1547005383792526,2.0,фзд╘©╪йт,2.0,808,дп
127996,32,рТюж,5,13550,90.0,89.0,90.0,87.0,1.7320508075688772,3.0,фзд╘©╪йт,12.0,874,дп
127996,32,рТюж,5,13610,95.0,93.0,95.0,90.0,2.6457513110645907,3.0,фзд╘©╪йт,2.0,874,дп
127996,32,рТюж,5,13495,80.0,85.0,88.0,80.0,4.358898943540674,2.0,фзд╘©╪йт,12.0,808,дп
127996,32,рТюж,5,13595,76.0,86.0,92.0,76.0,8.717797887081348,3.0,фзд╘©╪йт,6.0,874,дп
127996,32,рТюж,5,13825,90.0,89.0,90.0,87.0,1.7320508075688772,3.0,фзд╘©╪йт,15.0,874,дп
127996,32,рТюж,5,13915,81.0,86.33333333333331,90.0,81.0,4.72581562625261,2.0,фзд╘©╪йт,2.0,808,дп
127996,32,рТюж,5,13670,95.0,90.33333333333331,95.0,88.0,4.04145188432738,2.0,фзд╘©╪йт,3.0,808,дп
127996,32,рТюж,5,13754,80.0,86.0,90.0,80.0,5.291502622129181,3.0,фзд╘©╪йт,1.0,874,дп
127996,32,рТюж,5,13770,86.0,88.0,90.0,86.0,2.0,3.0,фзд╘©╪йт,12.0,874,дп
127996,32,рТюж,5,13655,80.0,82.66666666666667,88.0,80.0,4.618802153517004,3.0,фзд╘©╪йт,9.0,874,дп
127996,32,рТюж,5,13731,90.0,90.0,90.0,90.0,0.0,3.0,фзд╘©╪йт,1.0,874,дп
127996,32,рТюж,5,13680,86.0,87.33333333333331,90.0,86.0,2.309401076758502,2.0,фзд╘©╪йт,1.0,808,дп
127996,32,рТюж,5,13718,84.0,86.66666666666669,88.0,84.0,2.309401076758502,3.0,фзд╘©╪йт,5.0,874,дп
127996,32,рТюж,5,13707,90.0,89.33333333333331,90.0,88.0,1.1547005383792526,3.0,фзд╘©╪йт,5.0,874,дп
127996,32,рТюж,5,13878,95.0,92.66666666666669,95.0,88.0,4.04145188432738,3.0,фзд╘©╪йт,8.0,874,дп
127996,32,рТюж,5,13913,78.0,85.0,90.0,78.0,6.2449979983983965,3.0,фзд╘©╪йт,2.0,874,дп
127996,32,рТюж,5,13834,70.0,81.66666666666667,88.0,70.0,10.115993936995675,3.0,фзд╘©╪йт,7.0,874,дп
127996,32,рТюж,5,13751,80.0,84.33333333333333,87.0,80.0,3.7859388972001833,3.0,фзд╘©╪йт,4.0,874,дп
127996,32,рТюж,5,13634,90.0,89.0,90.0,87.0,1.7320508075688772,3.0,фзд╘©╪йт,8.0,874,дп
127996,32,рТюж,5,13547,72.0,82.0,88.0,72.0,8.717797887081348,2.0,фзд╘©╪йт,8.0,808,дп
127996,32,рТюж,5,13686,76.0,83.0,87.0,76.0,6.0827625302982185,2.0,фзд╘©╪йт,4.0,808,дп
127996,32,рТюж,5,13672,74.0,84.0,90.0,74.0,8.717797887081348,2.0,фзд╘©╪йт,12.0,808,дп
127996,32,рТюж,5,13549,81.0,85.33333333333333,88.0,81.0,3.785938897200184,3.0,фзд╘©╪йт,1.0,874,дп
127996,32,рТюж,5,13611,68.0,80.66666666666667,88.0,68.0,11.015141094572202,3.0,фзд╘©╪йт,8.0,874,дп
127996,32,рТюж,5,13856,90.0,89.33333333333331,90.0,88.0,1.1547005383792526,3.0,фзд╘©╪йт,4.0,874,дп
127996,32,рТюж,5,13487,80.0,84.66666666666667,88.0,80.0,4.163331998932265,3.0,фзд╘©╪йт,7.0,874,дп
129133,32,рТюж,5,11938,86.0,86.75,90.0,82.0,3.593976442141302,1.0,фзд╘©╪йт,3.0,683,дп
129133,32,рТюж,5,12254,97.0,93.5,99.0,88.0,5.322906474223768,1.0,фзд╘©╪йт,42.0,683,дп
129133,32,рТюж,5,12177,87.0,89.5,92.0,87.0,2.3804761428476167,1.0,фзд╘©╪йт,8.0,683,дп
129133,32,рТюж,5,12271,87.0,89.75,95.0,87.0,3.5939764421413036,1.0,фзд╘©╪йт,34.0,683,дп
129133,32,рТюж,5,12159,87.0,88.75,95.0,85.0,4.349329450233295,1.0,фзд╘©╪йт,36.0,683,дп
129133,32,рТюж,5,12169,100.0,94.5,100.0,90.0,4.795831523312719,1.0,фзд╘©╪йт,1.0,683,дп
129133,32,рТюж,5,12193,86.0,87.75,91.0,86.0,2.3629078131263035,1.0,фзд╘©╪йт,14.0,683,дп
129133,32,рТюж,5,12155,93.0,89.5,93.0,87.0,2.64575131106459,1.0,фзд╘©╪йт,12.0,683,дп
129133,32,рТюж,5,12249,100.0,93.0,100.0,90.0,4.6904157598234315,1.0,фзд╘©╪йт,42.0,683,дп
129133,32,рТюж,5,12185,87.0,88.75,90.0,87.0,1.500000000000002,3.0,фзд╘©╪йт,1.0,777,дп
129133,32,рТюж,5,12171,86.0,87.5,90.0,86.0,1.9148542155126755,3.0,фзд╘©╪йт,2.0,777,дп
129133,32,рТюж,5,12183,86.0,88.75,95.0,84.0,4.8562674281111535,2.0,фзд╘©╪йт,1.0,709,дп
129133,32,рТюж,5,12265,86.0,87.0,90.0,84.0,2.5819888974716108,2.0,фзд╘©╪йт,2.0,709,дп
129133,32,рТюж,5,12158,100.0,95.0,100.0,88.0,5.099019513592785,3.0,фзд╘©╪йт,3.0,777,дп
129133,32,рТюж,5,12194,92.0,87.75,92.0,83.0,4.031128874149275,3.0,фзд╘©╪йт,1.0,777,дп
129133,32,рТюж,5,12238,100.0,93.5,100.0,90.0,4.509249752822893,1.0,фзд╘©╪йт,5.0,683,дп
129133,32,рТюж,5,12231,83.0,83.5,86.0,80.0,2.6457513110645907,1.0,фзд╘©╪йт,3.0,683,дп
129133,32,рТюж,5,12166,84.0,85.75,90.0,84.0,2.872281323269016,2.0,фзд╘©╪йт,1.0,709,дп
129133,32,рТюж,5,12278,84.0,84.0,87.0,80.0,2.9439202887759475,1.0,фзд╘©╪йт,13.0,683,дп
129133,32,рТюж,5,12172,82.0,82.33333333333333,85.0,80.0,2.516611478423585,1.0,фзд╘©╪йт,27.0,683,дп
129133,32,рТюж,5,12263,96.0,92.75,96.0,88.0,3.5939764421413036,1.0,фзд╘©╪йт,18.0,683,дп
129133,32,рТюж,5,12170,85.0,86.25,88.0,84.0,2.0615528128088285,1.0,фзд╘©╪йт,2.0,683,дп
129133,32,рТюж,5,12234,100.0,95.0,100.0,92.0,3.559026084010437,1.0,фзд╘©╪йт,5.0,683,дп
129133,32,рТюж,5,12222,97.0,94.0,99.0,88.0,4.966554808583781,1.0,фзд╘©╪йт,25.0,683,дп
129133,32,рТюж,5,11910,84.0,85.0,90.0,80.0,4.163331998932267,1.0,фзд╘©╪йт,29.0,683,дп
129133,32,рТюж,5,12200,95.0,92.75,95.0,90.0,2.6299556396765835,1.0,фзд╘©╪йт,11.0,683,дп
129133,32,рТюж,5,12251,86.0,88.0,90.0,86.0,1.6329931618554536,1.0,фзд╘©╪йт,27.0,683,дп
128003,32,рТюж,5,13939,87.0,87.0,88.0,86.0,1.0,2.0,фзд╘©╪йт,4.0,815,дп
128003,32,рТюж,5,13893,86.0,88.66666666666669,92.0,86.0,3.055050463303893,3.0,фзд╘©╪йт,8.0,872,дп
128003,32,рТюж,5,13574,84.0,88.0,92.0,84.0,4.0,3.0,фзд╘©╪йт,7.0,872,дп
128003,32,рТюж,5,13767,82.0,86.66666666666669,90.0,82.0,4.163331998932265,3.0,фзд╘©╪йт,6.0,872,дп
128003,32,рТюж,5,13607,84.0,87.33333333333331,90.0,84.0,3.055050463303893,3.0,фзд╘©╪йт,2.0,872,дп
128003,32,рТюж,5,13582,92.0,92.66666666666669,94.0,92.0,1.1547005383792497,3.0,фзд╘©╪йт,12.0,872,дп
128003,32,рТюж,5,13808,84.0,86.66666666666669,90.0,84.0,3.055050463303893,3.0,фзд╘©╪йт,5.0,872,дп
128003,32,рТюж,5,13503,85.0,87.0,90.0,85.0,2.6457513110645907,2.0,фзд╘©╪йт,4.0,815,дп
